id,language,subject,question,A,B,C,D,answer_letter
8,te,anatomy,శరీరంలో మూత్రాన్ని సేకరించే నిర్మాణాన్ని కింది వాటిలో ఏది ఉత్తమంగా వివరిస్తుంది?,Bladder,Kidney,Ureter,Urethra,A
8,ur,anatomy,Which of the following best describes the structure that collects urine in the body?,Bladder,Kidney,Ureter,Urethra,A
9,as,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,bn,anatomy,নিচের কোন কাঠামোটি একটোমেনসাইম থেকে উদ্ভূত?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,en,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,gu,anatomy,નીચેનામાંથી કઈ રચના એક્ટોમેસેન્ઝાઈમમાંથી મેળવવામાં આવી છે?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,hi,anatomy,निम्नलिखित में से कौन सी संरचना एक्टोमेसेन्काइम से व्युत्पन्न है?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,kn,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,kok,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,ml,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,mni,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,mr,anatomy,खालीलपैकी कोणती रचना एक्टोमेसेन्झाइममधून व्युत्पन्न झाली आहे?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,ne,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,or,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,pa,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,ta,anatomy,பின்வரும் கட்டமைப்புகளில் எது எக்டோமென்சைமிலிருந்து பெறப்பட்டது?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,te,anatomy,ఈ క్రింది నిర్మాణాలలో ఏది ఎక్టోమెన్సైమ్ నుండి ఉద్భవించింది?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
9,ur,anatomy,Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C
10,as,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,bn,anatomy,নিচের কোনটি কিডনির প্রতিটি নেফ্রনে পাওয়া রক্তের কৈশিকগুলির গুচ্ছকে বর্ণনা করে?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,en,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,gu,anatomy,નીચેનામાંથી કયું કિડનીમાં દરેક નેફ્રોનમાં જોવા મળતી રક્તકેશિકાઓના સમૂહનું વર્ણન કરે છે?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,hi,anatomy,निम्नलिखित में से कौन सा गुर्दे के प्रत्येक नेफ्रॉन में पाई जाने वाली रक्त केशिकाओं के समूह का वर्णन करता है?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,kn,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,kok,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,ml,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,mni,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,mr,anatomy,खालीलपैकी कोणते मूत्रपिंडातील प्रत्येक नेफ्रॉनमध्ये आढळणाऱ्या रक्त केशिकांच्या समूहाचे वर्णन करते?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,ne,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,or,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,pa,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,ta,anatomy,சிறுநீரகத்தில் உள்ள ஒவ்வொரு நெஃப்ரானிலும் காணப்படும் இரத்த நுண்குழல்களின் தொகுப்பை பின்வருவனவற்றில் எது விவரிக்கிறது?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,te,anatomy,కిడ్నీలోని ప్రతి నెఫ్రాన్‌లో కనిపించే రక్త కేశనాళికల సమూహాన్ని క్రింది వాటిలో ఏది వివరిస్తుంది?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
10,ur,anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B
11,as,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,bn,astronomy,"টাইপ-আইএ (""টাইপ ওয়ান-এ"") সুপারনোভার জন্য কী সত্য?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,en,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,gu,astronomy,પ્રકાર-આઈ.એ.(પ્રકાર એક-એ) સુપરનોવા માટે શું સાચું છે?,This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,hi,astronomy,"टाइप-आईए (""टाइप वन-ए"") सुपरनोवा के लिए क्या सच है?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,kn,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,kok,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,ml,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,mni,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,mr,astronomy,"टाइप-आयए (""प्रकार एक-अ"") सुपरनोव्हासाठी काय खरे आहे?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,ne,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,or,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,pa,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,ta,astronomy,"வகை-ஐஏ (""வகை ஒன்று-ஏ"") சூப்பர்நோவாவுக்கு எது பொருந்தும்?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,te,astronomy,"టైప్-ఐఎ (""టైప్ వన్-ఏ"") సూపర్నోవాకు ఏది నిజం?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
11,ur,astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A
12,as,astronomy,If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,Its speed relative to you,Its composition,Its size,Its distance from you,D
12,bn,astronomy,আপনি যদি কোনও বস্তুর প্রকৃত উজ্জ্বলতা এবং আপনার অবস্থান থেকে এর আপাত উজ্জ্বলতা উভয়ই জানেন তবে অন্য কোনও তথ্য ছাড়াই আপনি অনুমান করতে পারেনঃ,Its speed relative to you,Its composition,Its size,Its distance from you,D
12,en,astronomy,If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,Its speed relative to you,Its composition,Its size,Its distance from you,D
12,gu,astronomy,"જો તમે તમારા સ્થાનથી કોઈ વસ્તુની વાસ્તવિક તેજ અને તેની દેખીતી તેજ બંને જાણતા હો, તો અન્ય કોઈ માહિતી વિના તમે અંદાજ લગાવી શકો છોઃ",Its speed relative to you,Its composition,Its size,Its distance from you,D
